X,Y,g1,g2,g3,g4,r1,r2,r3,r4,r5,r6,a1,a2,a3,a4,f1,f2
252990.9766,4102274.768,0.416474,0.565615,0.999972,0.719213,8.26E-07,0.0975886,1,7.24E-06,0.13926,2.73E-05,2.24E-06,0.000213406,0.00169067,0.983052,0.364043,0.154837
245940.9766,4130024.768,0.570792,0.551103,0.912251,0.736282,1.16E-08,0.000796126,1,9.74E-06,2.31E-05,0.000444831,0.0012943,0.0011916,0.0404871,0.00158938,2.91E-05,0
235740.9766,4136174.768,0.457224,0.663972,0.999926,0.870673,3.51E-09,0.00574806,0.00109851,1.51E-06,0.00002103,1,5.34E-05,0.41426,0.334109,0.41426,0.000050118,0
272490.9766,4141124.768,0.61061,0.546838,0.999868,0.505081,8.10E-09,0.000186706,2.64E-05,1.38E-07,7.85E-08,1.22E-06,0.951399,0.00698358,0.993318,0.951399,0.902823,0.648342
252090.9766,4137074.768,0.561281,0.581378,-1.98E-05,0.830845,6.62E-09,0.00145828,0.212035,0.000366909,9.19E-05,1,0.852593,0.644455,0.000413672,0.0658792,5.22E-05,0
240390.9766,4128524.768,0.413702,0.548197,0.992902,0.828052,9.80E-09,6.54E-05,0.963341,0.000005099,3.92E-06,0.00230379,0.00643671,5.91E-05,0.0123137,0.983052,0.00107857,0
275940.9766,4119824.768,0.56168,0.441544,1.06257,0.639762,2.11E-07,0.993318,1.55E-05,3.47E-06,4.24E-06,9.30E-06,1,1,0.000281334,0.99979,0.00485174,0
245340.9766,4130024.768,0.570792,0.551103,0.912251,0.736282,1.13E-08,0.000609702,1,8.71E-06,2.21E-05,0.000591901,0.000965438,0.000892977,0.0309627,0.00117156,3.30E-05,0
270840.9766,4127174.768,0.629841,0.486841,2.4744,0.62077,7.15E-08,0.0182226,0.99979,2.69E-06,4.55E-06,0.00117156,0.99979,0.963341,0.998812,0.0718846,0.0642264,0
259140.9766,4144274.768,0.52207,0.4305,0.271635,0.563534,4.13E-09,0.000559534,0.304655,4.78E-06,2.00E-06,0.000112282,0.911139,0.911139,0.0195483,0.304655,0.0022491,0
277890.9766,4142624.768,0.672738,0.454559,0.99828,0.243877,5.26E-09,0.000229045,0.00029389,4.36E-08,4.03E-08,2.81E-07,0.54568,0.0536067,0.00369618,0.00594022,0.0122972,0
255390.9766,4133324.768,0.628133,0.57366,1.55615,0.792665,1.25E-08,0.993318,0.822866,9.90E-06,5.82E-06,0.54568,0.993318,0.983052,0.00126315,0.983052,0.000472907,0
275190.9766,4115474.768,0.494023,0.501369,0.997186,0.668046,7.21E-07,0.00148433,2.43E-06,3.84E-05,5.65E-06,4.56E-06,0.0718846,0.41426,0.00594022,0.0131437,0.99968,0.5297
255840.9766,4109624.768,0.530472,0.614006,0.995588,0.834066,8.00E-07,0.0182226,1,0.00196888,0.00758689,0.0814708,1.45E-05,0.963341,0.0476494,0.963341,0.015959,0
246540.9766,4109174.768,0.312631,0.543847,0.996779,0.868815,8.75E-08,0.00594022,0.00276412,0.00681785,1.69E-05,0.0975886,1.31E-06,0.0476494,0.00253172,0.008339,0.000172066,0
257340.9766,4113824.768,0.459712,0.618799,0.999828,0.832611,5.68E-07,0.0604407,0.951399,1,6.73E-05,0.99979,0.00016692,0.00200624,0.0404871,0.192698,0.0318229,0
241440.9766,4147424.768,0.717849,0.498731,0.797402,0.372715,1.53E-09,0.074553,1,0.00001147,0.00039702,0.379554,0.00117156,0.0373808,0.00908588,0.41426,0.00161971,0
251790.9766,4107524.768,0.512276,0.607692,0.0831989,0.874128,3.30E-07,0.000090562,0.644455,0.000166129,0.00419005,0.0126497,2.49E-06,0.0250205,0.0187584,0.998812,0.000290028,0
251040.9766,4141574.768,0.61411,0.498031,0.999015,0.45206,3.88E-09,0.000743267,0.54568,0.0135068,0.000146284,0.13926,0.0038093,0.951399,0.00215737,0.505554,0.000566457,0
257790.9766,4123724.768,0.495331,0.556136,-8.74E-09,0.839692,6.42E-08,6.87E-06,0.963341,0.00519428,2.25E-05,0.0361762,0.739468,0.00320337,0.00758689,0.603523,0.00749413,0
268740.9766,4114724.768,0.421967,0.531338,0.000330695,0.849163,1.90E-06,0.000148617,5.08E-05,9.85E-05,0.000295458,0.000121536,0.983052,0.00137336,0.00230379,0.54568,0.00834629,0
240840.9766,4134974.768,0.510268,0.536517,0.944869,0.763087,4.99E-09,0.000135,0.304655,9.24E-06,0.000183639,0.983052,0.000754864,0.000201413,0.379554,0.049311,4.56E-05,0
254490.9766,4148624.768,0.52207,0.4305,0.271635,0.563534,2.25E-09,0.000128056,0.121952,1.15E-05,6.36E-06,0.0187584,0.54568,0.993318,0.000229045,0.334109,0.0130075,0
254340.9766,4124624.768,0.350418,0.500543,0.8361,0.834876,4.25E-08,1.82E-05,1,0.0286893,3.93E-06,0.220596,0.304655,0.0373808,0.13926,0.010554,0.000103665,0
277740.9766,4143824.768,0.651678,0.565002,0.999847,0.492477,4.70E-09,9.51E-05,0.00109851,4.16E-08,3.41E-08,2.40E-07,0.983052,0.852593,0.0404871,0.0216234,0.147073,0
258540.9766,4152674.768,0.416458,0.460492,0.999968,0.474018,1.81E-09,0.000743267,0.192698,1.14E-06,7.78E-07,0.0038918,0.951399,0.739468,9.10E-06,0.0011916,0.908106,0.506429
252990.9766,4131074.768,0.525542,0.49101,0.96604,0.65479,1.47E-08,0.0038093,0.998812,2.31E-05,9.53E-06,0.00276412,0.998812,0.049311,0.220596,0.049311,3.46E-05,0
258840.9766,4137224.768,0.514321,0.498964,0.981881,0.675368,9.19E-09,0.000254893,0.192698,5.25E-06,2.66E-06,0.0201307,0.998812,0.998812,0.242666,0.983052,0.0702431,0
246240.9766,4119374.768,0.524644,0.569141,-0.158578,0.848655,0.00000004,0.000151994,0.000796126,0.963341,1.03E-06,1,6.45E-05,0.000416037,0.00072723,0.0361762,0.000917259,0
257040.9766,4103174.768,0.634345,0.650072,0.948655,0.83456,2.91E-06,0.000958952,0.998812,8.35E-06,0.0299963,2.68E-05,0.000016311,7.02E-05,0.000165018,1,0.000477918,0
247590.9766,4121624.768,0.533254,0.54187,0.999527,0.660641,4.11E-08,1.98E-05,0.126767,0.0718846,6.52E-07,0.99979,0.000480013,8.57E-05,0.00304824,0.822866,0.000418579,0
238890.9766,4146074.768,0.717849,0.498731,0.797402,0.372715,1.56E-09,0.000965438,0.99979,4.43E-06,0.00014466,0.644455,0.00154957,0.951399,0.121952,0.304655,9.17E-05,0
251640.9766,4123574.768,0.361052,0.592083,0.999851,0.851849,4.22E-08,5.89E-06,1,0.242666,1.64E-06,0.101355,0.54568,0.0038918,0.41426,0.000540214,1.97E-05,0
269640.9766,4151174.768,0.39431,0.46782,0.999965,0.530399,3.09E-09,0.99979,1,1.05E-07,6.85E-08,1.64E-06,0.998812,0.220596,0.242666,0.0216234,0.03242,0
247890.9766,4135274.768,0.43193,0.600987,1.08815,0.921097,6.69E-09,0.0718846,0.993318,0.000175635,0.00124167,0.126767,0.0658792,0.0286893,0.00351221,0.852593,5.57E-06,0
244440.9766,4144874.768,0.524094,0.558584,0.642198,0.801124,2.15E-09,0.000223528,0.0454091,0.000163142,0.775812,0.852593,0.00361861,0.00419005,0.644455,0.101355,0.0134732,0
275940.9766,4135124.768,0.632905,0.506704,0.99913,0.437825,1.46E-08,0.603523,0.13926,1.68E-07,2.06E-07,3.30E-06,0.993318,0.603523,0.54568,0.121952,0.999943,0.78015
264990.9766,4137074.768,0.493914,0.57923,0.999965,0.679337,1.28E-08,5.41E-06,0.000158718,5.87E-07,3.76E-07,3.02E-05,0.450913,0.000208337,0.644455,0.000162373,0.000702324,0
253890.9766,4139474.768,0.514321,0.498964,0.981881,0.675368,5.46E-09,0.00219907,0.0536067,0.000213406,3.54E-05,1,0.0232488,0.99979,0.000840124,0.644455,0.00075919,0
263790.9766,4134224.768,0.525542,0.49101,0.96604,0.65479,1.78E-08,1.71E-05,0.00465994,1.19E-06,8.40E-07,0.000457455,0.00758689,0.0195483,0.0536067,0.000826942,0.0101362,0
268590.9766,4143824.768,0.645204,0.52983,0.999475,0.460861,6.75E-09,4.07E-05,0.000766678,2.61E-07,1.47E-07,1.50E-06,0.644455,0.00758689,0.0361762,0.00134961,0.424203,0.491504
275490.9766,4136024.768,0.558246,0.538685,0.999865,0.567002,1.32E-08,0.993318,0.00991392,1.42E-07,1.73E-07,2.58E-06,0.99979,0.99979,0.99979,0.126767,0.99968,0.777101
255840.9766,4148024.768,0.490043,0.499747,0.999025,0.641177,2.49E-09,0.000222406,0.0604407,1.10E-05,4.01E-06,0.00290202,0.852593,0.998812,0.000233045,0.450913,0.00195968,0
249990.9766,4125224.768,0.408063,0.566473,-6.49E-06,0.890572,2.89E-08,1.07E-05,1,0.00166022,1.43E-06,0.00333909,0.0144339,0.000223528,0.0144339,0.00134961,3.95E-05,0
271590.9766,4132274.768,0.467814,0.447076,1.00696,0.776088,2.81E-08,0.000158718,0.00029389,5.11E-07,6.57E-07,3.46E-05,0.0216234,0.0404871,0.00176697,0.0404871,0.00421397,0
262890.9766,4102424.768,0.517131,0.534246,1.0309,0.838124,0.000078987,0.000506916,0.00234891,1.13E-05,0.000109453,7.98E-06,0.00193235,1.64E-05,0.0182226,0.951399,0.880405,0.510074
258090.9766,4137074.768,0.514321,0.498964,0.981881,0.675368,8.85E-09,0.00048284,0.852593,7.33E-06,3.55E-06,0.13926,0.99979,0.99979,0.0975886,0.983052,0.0146765,0
252540.9766,4129574.768,0.525542,0.49101,0.96604,0.65479,1.76E-08,0.00045109,0.99979,6.00E-05,5.16E-06,0.000743267,0.998812,0.00594022,0.983052,0.00594022,1.64E-05,0
274440.9766,4115624.768,0.494023,0.501369,0.997186,0.668046,7.48E-07,0.0013976,2.94E-06,4.16E-05,8.22E-06,5.64E-06,0.126767,0.0604407,0.00166022,0.0299963,0.745918,0.594285
270840.9766,4128674.768,0.467814,0.447076,1.00696,0.776088,5.48E-08,0.00145828,0.101355,1.76E-06,2.52E-06,0.00048284,0.505554,0.242666,0.304655,0.505554,0.956673,0.121312
243090.9766,4120124.768,0.558564,0.547403,0.320322,0.762104,2.34E-08,0.000112981,0.000371875,0.00336806,5.63E-07,1,1.16E-05,0.000316914,0.000222406,0.983052,0.14251,0
237240.9766,4140524.768,0.527564,0.492741,0.780818,0.679677,2.46E-09,3.84E-05,0.000826942,5.26E-06,0.000166129,0.153079,0.00169067,0.192698,0.00327039,0.54568,7.61E-06,0
245340.9766,4132424.768,0.514637,0.63003,0.999866,0.807217,8.35E-09,0.0299963,1,1.20E-05,0.000114188,0.0123137,0.0232488,0.0182226,0.0309627,0.0250205,1.31E-05,0
246390.9766,4106174.768,0.312631,0.543847,0.996779,0.868815,1.11E-07,0.0216234,0.0239641,0.00908588,2.88E-05,0.000551433,5.53E-07,0.0718846,0.004765,0.0154375,0.00408704,0
241290.9766,4144424.768,0.471958,0.451454,0.870691,0.651391,1.97E-09,0.000448485,0.13926,2.01E-05,0.00594022,1,0.0135068,0.00531394,0.644455,0.00176697,0.000339573,0
251790.9766,4109024.768,0.483673,0.468842,-0.00026407,0.728113,2.84E-07,8.70E-05,1,0.000738526,0.00166022,0.603523,2.96E-06,0.126767,0.00148433,0.101355,0.000247567,0
241590.9766,4136774.768,0.54865,0.533371,0.914316,0.725958,4.23E-09,9.55E-05,1,0.000020494,0.00206055,0.998812,0.00397645,8.75E-05,0.54568,0.0286893,1.42E-05,0
273390.9766,4126424.768,0.46485,0.594734,0.999994,0.627776,6.73E-08,0.0232488,0.00369618,1.22E-06,3.78E-06,0.000115921,0.0135068,1,0.0476494,0.0216234,0.00955827,0
251190.9766,4098974.768,0.610625,0.486875,0.299346,0.57074,5.81E-07,0.0144339,0.0583403,0.000005099,0.00112485,6.12E-06,8.13E-07,0.000154437,9.13E-05,0.0038093,0.880405,0.564183
254040.9766,4145924.768,0.378578,0.615109,1,0.369624,2.82E-09,0.00152214,0.126767,5.43E-05,1.42E-05,0.000316914,0.0239641,0.334109,0.00931956,0.00343923,0.745918,0.645553
245490.9766,4137674.768,0.573309,0.581005,0.996202,0.747208,4.59E-09,0.00296155,0.13926,0.000645601,0.822866,0.99979,0.334109,0.0135068,0.0165251,0.0216234,1.60E-05,0
271290.9766,4101224.768,0.506218,0.473486,0.398567,0.677392,0.266808,0.000237129,2.46E-05,5.27E-05,1.62E-06,1.29E-06,0.99979,6.37E-05,0.775812,0.739468,0.0702431,0
273690.9766,4140974.768,0.61061,0.546838,0.999868,0.505081,7.77E-09,0.000466641,3.29E-05,1.04E-07,7.35E-08,9.86E-07,0.379554,0.192698,0.074553,0.242666,0.989864,0.657052
256740.9766,4102124.768,0.704235,0.593164,0.994501,0.603407,3.14E-06,0.00397645,1,5.65E-06,0.192698,0.000016429,1.21E-05,3.90E-05,0.000366909,0.911139,0.00107682,0
275190.9766,4128524.768,0.393388,0.540505,0.99992,0.73856,4.13E-08,0.00039702,0.000645601,5.42E-07,1.40E-06,1.89E-05,0.0054369,0.0239641,0.00179978,0.379554,0.0012518,0
267390.9766,4124924.768,0.495331,0.556136,-8.74E-09,0.839692,1.07E-07,0.008339,0.0286893,1.60E-05,2.82E-05,0.99979,0.54568,0.99979,0.00503052,0.41426,0.99999,0.66793
256890.9766,4112324.768,0.53876,0.519311,-0.0482536,0.770982,7.58E-07,0.963341,1,0.11113,0.000178542,0.505554,0.000047637,0.0454091,0.998812,0.99979,0.849779,0.281771
241590.9766,4151174.768,0.628984,0.468252,1.02153,0.620525,1.13E-09,0.0286893,0.998812,2.72E-06,2.79E-05,0.0975886,0.126767,0.121952,0.000327082,0.074553,0.0862927,0
251340.9766,4109774.768,0.483673,0.468842,-0.00026407,0.728113,2.31E-07,0.000176481,0.54568,0.00191745,0.000571237,0.99979,3.62E-06,0.266808,0.00241454,0.450913,0.00024601,0
261390.9766,4145774.768,0.680683,0.560663,0.999762,0.445598,3.90E-09,0.00072723,0.00397645,1.61E-06,7.92E-07,2.35E-05,0.983052,0.983052,0.00419005,0.0361762,0.00159825,0
257940.9766,4103774.768,0.634345,0.650072,0.948655,0.83456,3.72E-06,0.000281334,0.242666,1.14E-05,0.0054369,3.34E-05,3.37E-05,9.19E-05,0.000214474,0.99979,0.000395299,0
275640.9766,4139324.768,0.54603,0.53133,0.999753,0.593885,8.58E-09,0.0216234,0.000159778,7.73E-08,8.58E-08,8.67E-07,1,1,1,0.00681785,0.0804389,0
241290.9766,4115174.768,0.633162,0.497165,1.00363,0.708131,2.38E-08,0.00290202,0.000202409,0.000981315,7.78E-07,1,2.21E-06,0.00124167,2.10E-05,0.00105525,0.018654,0
263190.9766,4109324.768,0.410602,0.493813,0.998473,0.725911,6.51E-06,0.739468,1,0.00124167,0.000436156,0.00158938,0.0438987,0.000170803,0.983052,0.0286893,0.383067,0.308583
273240.9766,4146224.768,0.633158,0.401301,0.255266,0.301587,4.42E-09,0.000133525,0.00156111,7.63E-08,5.13E-08,3.06E-07,0.983052,0.0096624,0.00343923,0.00270931,0.0106773,0
249690.9766,4124774.768,0.408063,0.566473,-6.49E-06,0.890572,2.99E-08,9.63E-06,1,0.0022597,1.33E-06,0.0054369,0.00931956,0.000183639,0.00931956,0.00284392,5.36E-05,0
260940.9766,4142024.768,0.651813,0.515336,0.999919,0.308838,5.70E-09,0.000128056,0.00106253,3.25E-06,9.52E-07,8.29E-05,0.00284392,0.0232488,0.911139,0.0232488,0.000284256,0
269790.9766,4117124.768,0.533154,0.505253,0.540529,0.706852,8.52E-07,0.000175635,1.42E-05,3.27E-05,0.000264658,3.52E-05,0.852593,0.644455,0.000205857,0.739468,0.00186595,0
257190.9766,4151924.768,0.497986,0.442064,0.999875,0.389701,1.83E-09,0.000219724,0.41426,1.80E-06,1.37E-06,0.101355,0.739468,0.0216234,1.15E-05,0.00758689,0.0368247,0
270840.9766,4123574.768,0.629841,0.486841,2.4744,0.62077,1.49E-07,0.0814708,0.00234891,5.09E-06,2.62E-05,0.00196888,0.220596,0.99979,0.0286893,0.983052,0.0804389,0
259440.9766,4152074.768,0.631656,0.536508,0.999763,0.468663,1.96E-09,0.00270931,0.0476494,1.24E-06,6.69E-07,0.00148433,0.739468,0.983052,1.38E-05,0.00134961,0.628737,0.210147
251040.9766,4129274.768,0.456692,0.50028,1.86414,0.819693,1.71E-08,0.000174448,1,5.22E-05,5.74E-06,0.000146284,0.993318,0.000600722,0.983052,0.000754864,8.00E-06,0
264390.9766,4127324.768,0.495331,0.556136,-8.74E-09,0.839692,5.36E-08,9.13E-05,0.852593,1.10E-05,0.000013787,1,1,0.99979,0.000106246,0.54568,0.00259003,0
265140.9766,4128224.768,0.552464,0.461336,1.00903,0.717928,4.81E-08,6.39E-05,0.99979,6.13E-06,8.03E-06,0.54568,0.911139,0.998812,0.000142401,0.998812,0.00502834,0
248790.9766,4125674.768,0.387766,0.572606,0.998032,0.855609,2.48E-08,1.84E-05,1,0.00048284,2.03E-06,0.00105525,0.00152214,7.39E-05,0.00519428,0.0011916,7.60E-05,0
260340.9766,4127624.768,0.525542,0.49101,0.96604,0.65479,3.90E-08,3.23E-05,0.0158774,4.89E-05,5.58E-06,0.822866,0.963341,0.54568,0.00531394,0.99979,0.000441807,0
244740.9766,4112324.768,0.611053,0.535895,1.00328,0.796572,5.09E-08,0.242666,0.603523,0.644455,4.10E-06,1,2.50E-06,0.0373808,0.000796126,9.23E-05,0.000205548,0
257490.9766,4139924.768,0.514321,0.498964,0.981881,0.675368,6.22E-09,0.00156111,0.993318,1.74E-05,4.77E-06,0.0216234,0.983052,0.852593,0.000571237,0.911139,0.00170308,0
262740.9766,4120874.768,0.344748,0.460052,-1.28339,0.836098,1.66E-07,5.76E-05,0.000158718,0.0038093,0.00158938,0.242666,0.993318,0.911139,0.121952,0.998812,0.565472,0.155389
245790.9766,4122074.768,0.31425,0.527314,1.00582,0.922071,3.04E-08,2.49E-05,0.0583403,0.0038093,8.52E-07,0.99979,0.000101029,3.85E-05,0.00102095,0.739468,0.0047948,0
274590.9766,4101824.768,0.61072,0.440268,1.11417,0.557581,0.0022597,8.66E-05,5.12E-06,0.000176481,6.14E-07,7.11E-07,0.99979,0.00230379,0.0239641,0.0454091,0.00174359,0
270990.9766,4145624.768,0.47651,0.512358,0.911898,0.757292,5.23E-09,0.00019572,0.00149529,1.28E-07,8.27E-08,5.64E-07,1,0.0454091,0.00169067,0.000486872,0.99968,0.414821
237690.9766,4138574.768,0.675731,0.481258,0.00662246,0.459842,2.98E-09,0.000133525,0.008339,4.44E-06,0.000153717,0.379554,0.000878796,0.0299963,0.334109,0.0583403,1.18E-05,0
262140.9766,4149674.768,0.647869,0.563453,0.999907,0.466915,2.73E-09,0.99979,0.0108335,7.60E-07,4.10E-07,4.43E-05,1,1,0.000146284,1,0.00243563,0
248640.9766,4123724.768,0.438693,0.604052,0.999978,0.759601,3.35E-08,6.81E-06,1,0.00561666,1.05E-06,0.0309627,0.00169067,0.000123403,0.00681785,0.0583403,0.000149099,0
237390.9766,4139174.768,0.536303,0.546806,0.996647,0.717857,2.80E-09,9.09E-05,0.00336806,4.53E-06,0.000159778,0.41426,0.00106253,0.0891221,0.0536067,0.266808,8.88E-06,0
258690.9766,4132424.768,0.525542,0.49101,0.96604,0.65479,1.70E-08,0.000907434,0.266808,5.32E-06,1.39E-06,0.983052,0.998812,0.998812,0.00234891,0.998812,0.00807703,0
254340.9766,4153124.768,0.636879,0.501609,-0.0632956,0.623299,1.48E-09,0.000050008,0.963341,1.71E-06,3.07E-06,1,0.983052,0.775812,1.07E-05,0.54568,0.00134965,0
275790.9766,4133774.768,0.495271,0.599256,0.999987,0.665594,1.77E-08,0.0239641,0.951399,2.27E-07,2.84E-07,4.56E-06,0.911139,0.852593,1,0.00931956,0.98644,0.636563
270390.9766,4132124.768,0.467814,0.447076,1.00696,0.776088,3.14E-08,5.48E-05,0.000307124,6.51E-07,8.13E-07,5.60E-05,0.00188206,0.644455,0.00296155,0.644455,0.0314332,0
267840.9766,4148774.768,0.450662,0.558149,0.999937,0.708485,3.79E-09,0.00491844,1,1.91E-07,1.19E-07,2.22E-06,0.41426,0.0536067,0.000997506,0.00333909,0.796055,0.640653
272940.9766,4151024.768,0.628756,0.514742,0.999395,0.453846,2.76E-09,0.0239641,0.983052,5.68E-08,0.000000039,5.69E-07,0.99979,0.13926,0.852593,0.000193418,0.269543,0.498909
236490.9766,4144574.768,0.675977,0.550828,0.99822,0.508081,1.65E-09,6.54E-05,0.993318,2.25E-06,4.04E-05,0.911139,0.000318632,0.0278055,0.00179978,0.00531394,2.58E-05,0
263790.9766,4122524.768,0.495331,0.556136,-8.74E-09,0.839692,1.28E-07,0.000238846,0.000219724,0.000282822,0.000382052,1,0.983052,0.993318,0.0054369,0.993318,0.997576,0.685882
267390.9766,4114724.768,0.421967,0.531338,0.000330695,0.849163,1.57E-06,0.000240069,0.000135616,0.000307124,0.00110615,0.000400208,0.963341,0.000705251,0.0250205,0.0170021,0.212182,0.434454
254340.9766,4144274.768,0.514321,0.498964,0.981881,0.675368,3.37E-09,0.0438987,0.993318,6.82E-05,1.68E-05,0.000738526,0.852593,0.963341,0.450913,0.0182226,0.998193,0.664038
246540.9766,4138274.768,0.498747,0.585464,2.90E-07,0.867295,4.50E-09,0.0135068,0.0258007,0.00253172,0.998812,0.739468,0.0975886,0.0718846,0.00531394,0.0975886,2.22E-05,0
253740.9766,4117274.768,0.275454,0.518264,0.999864,0.814198,1.64E-07,7.15E-05,0.000489747,1,1.14E-05,0.99979,0.000551433,0.0299963,0.00320337,0.000286455,0.000314838,0
249090.9766,4107824.768,0.312631,0.543847,0.996779,0.868815,1.66E-07,0.000427684,0.379554,0.000413672,0.000140184,0.0454091,1.31E-06,0.0583403,0.00122063,0.644455,0.000344844,0
260040.9766,4115924.768,0.244178,0.59144,0.999998,0.777746,4.25E-07,0.00034402,0.00196888,1,0.00200624,0.175138,0.00758689,0.000264658,0.739468,0.00169067,0.000219617,0
274440.9766,4121474.768,0.56168,0.441544,1.06257,0.639762,1.67E-07,0.00805124,6.39E-05,2.31E-06,5.97E-06,3.07E-05,0.983052,0.983052,0.00397645,0.911139,0.0114,0
255990.9766,4149674.768,0.52207,0.4305,0.271635,0.563534,2.15E-09,0.000117165,0.99979,5.13E-06,2.83E-06,0.0583403,1,0.739468,5.71E-05,0.505554,0.000850969,0
269790.9766,4120574.768,0.573567,0.445122,1.08335,0.628296,3.24E-07,0.0216234,0.000121536,1.43E-05,0.000117685,0.000645601,0.13926,0.00531394,0.000256765,0.242666,0.0047948,0
257190.9766,4115174.768,0.277041,0.445814,0.999987,0.561473,3.74E-07,0.002634,0.0286893,1,9.28E-05,0.126767,0.000679774,0.000369808,0.775812,0.0123137,0.00472494,0
251940.9766,4124624.768,0.361052,0.592083,0.999851,0.851849,3.61E-08,1.07E-05,1,0.0187584,1.59E-06,0.008339,0.99979,0.00336806,0.99979,0.000364875,2.14E-05,0
254790.9766,4129274.768,0.541256,0.578695,0.324178,0.82177,2.12E-08,0.000840124,1,7.87E-05,3.03E-06,0.008339,0.11113,0.121952,0.0373808,0.0158774,4.56E-05,0
275040.9766,4104674.768,0.453398,0.553778,0.999963,0.669134,0.000112282,0.00112485,7.27E-06,0.00320337,9.96E-07,8.99E-07,0.993318,0.00531394,0.911139,0.00343923,0.00097561,0
260640.9766,4133024.768,0.525542,0.49101,0.96604,0.65479,1.73E-08,0.000155463,0.998812,2.78E-06,8.05E-07,0.0216234,0.0404871,0.54568,0.00409995,0.0216234,0.856113,0.633403
261090.9766,4152224.768,0.660047,0.553774,0.999607,0.489855,2.05E-09,0.0182226,0.983052,7.68E-07,4.14E-07,0.000231865,0.993318,0.739468,3.15E-05,0.0038918,0.0454473,0
242190.9766,4115774.768,0.5164,0.610936,0.999977,0.701454,2.65E-08,0.0096624,0.00039702,0.00531394,9.61E-07,0.99979,3.44E-06,0.000997506,4.28E-05,0.00343923,0.0579841,0
274140.9766,4132574.768,0.467814,0.447076,1.00696,0.776088,2.35E-08,0.000716139,0.00805124,3.69E-07,4.73E-07,1.26E-05,0.852593,0.00491844,0.0438987,0.0334507,0.0104645,0
261240.9766,4114874.768,0.261151,0.552696,0.999997,0.710034,6.55E-07,0.00040248,0.00758689,1,0.00991392,0.99979,0.00126315,0.000112282,0.993318,0.0038093,0.000377395,0
239190.9766,4115924.768,0.5164,0.610936,0.999977,0.701454,1.66E-08,0.00109851,0.00092836,0.000140184,3.85E-07,0.242666,1.77E-06,0.000514238,7.74E-06,0.0404871,0.383067,0
246390.9766,4107824.768,0.312631,0.543847,0.996779,0.868815,9.72E-08,0.0216234,0.00148433,0.0201307,2.29E-05,0.00531394,9.00E-07,0.242666,0.000503919,0.0258007,0.000435342,0
241740.9766,4138874.768,0.573309,0.581005,0.996202,0.747208,3.46E-09,5.86E-05,0.0814708,3.84E-05,0.0718846,1,0.00290202,0.000131473,0.00805124,0.0038093,1.79E-05,0
268290.9766,4112324.768,0.506103,0.42727,1.01569,0.695795,4.55E-06,0.000826942,0.00014466,0.000632052,0.000123957,9.51E-05,0.99979,0.00200624,0.0135068,0.00409995,0.00843882,0
264090.9766,4107074.768,0.554254,0.556088,-0.00642445,0.807958,2.82E-05,0.192698,1,8.17E-05,0.000369808,9.32E-05,0.822866,0.000210853,0.334109,0.0373808,0.269543,0
240540.9766,4147424.768,0.717849,0.498731,0.797402,0.372715,1.48E-09,0.0278055,0.852593,7.30E-06,0.000214474,0.41426,0.0038093,0.0096624,0.0201307,0.822866,0.000615489,0
261990.9766,4117124.768,0.4602,0.491877,2.75E-06,0.778213,3.88E-07,7.53E-05,0.000331408,0.99979,0.126767,0.0334507,0.0096624,0.00112485,0.0583403,0.0216234,0.000785543,0
